id,customfields_candidateexp,applications_jobdetails_customfields_joblevel,applications_jobs_name,customfields_gender,customfields_candidateage,customfields_dateofbirth,customfields_language,applications_location_address,applications_jobdetails_hiringteam_hiringmanagers_name,applications_jobdetails_departments_name,customfields_hiredate,customfields_startdate,applications_offerdetails_resolvedat,applications_offerdetails_createdat,applications_appliedat,applications_jobdetails_openings_openedat,applications_jobdetails_openings_closedat,customfields_degree,customfields_discipline,applications_source_publicname,applications_rejectedat,applications_status,applications_jobdetails_status,applications_offerdetails_status,recruiter_name,applications_rejectionreason_name,applications_currentstage_name,applications_prospect,company,applications_jobdetails_customfields_salaryrange_maxvalue,applications_jobdetails_customfields_salaryrange_minvalue
3481504394917184440,3,L2,HR Business Partner,Male,28,1996-07-19,Canada,Canada,,Human Resources,,,,,2024-10-11,2024-02-09,,HighSchool,CS,LinkedIn,,active,Open,Pending,Deepan,Lack of Experience,Review,True,"Riggs, Larson and Herrera",160000,130000
3481504394917184441,4,L3,Senior IT Manager,Female,23,2000-04-08,USA,USA,,IT,,,,,2024-10-07,2024-03-20,,PhD,IS,LinkedIn,,active,Closed,Pending,Deepan,Lack of Experience,Technical,True,"Greene, Drake and Cobb",150000,100000
3481504394917184442,4,L3,Site Reliability Engineer,Non-Binary,30,1998-06-05,USA,USA,,IT,,,,,2024-10-13,2024-01-31,,Btech,AI,HRMarket,,active,Closed,Negotiation,Mak,Lack of Experience,Review,True,Knox PLC,200000,190000
3481504394917184443,0,L1,Marketing Manager,Male,33,1996-06-08,USA,USA,,Marketing,,,,,2024-10-01,2024-08-21,,Btech,CS,LinkedIn,,active,Closed,Negotiation,John,Failed Interview ,Review,True,"Cox, Thomas and Pineda",150000,170000
3481504394917184444,7,L6,Network Engineer,Male,23,1995-03-13,Mexico,Mexico,,IT,,,,,2024-10-12,2023-12-30,2024-01-14,Btech,IS,HRMarket,,active,Closed,Pending,Deepan,Failed Interview ,Manager,True,Watson LLC,200000,170000
3481504394917184445,5,L4,Chief Sales Officer,Female,22,2003-03-30,USA,USA,,Sales,,,,,2024-10-26,2024-04-11,,BE,CS,LinkedIn,,active,Closed,Pending,Mak,Lack of Experience,Manager,True,"Parker, Allen and Stone",150000,170000
3481504394917184446,10,L6,Chief Marketing Officer,Male,29,2001-10-02,Canada,Canada,,Marketing,,,,2024-08-23,2024-08-24,2023-12-15,2024-01-11,BE,EC,LinkedIn,2024-08-25,rejected,Closed,rejected,Subhajit,Location/Relocation,rejected,False,Vasquez-Boyd,140000,190000
3481504394917184447,7,L6,Backend Developer,Male,34,1992-05-18,India,India,,Platform,,,,2024-03-08,2024-03-09,2023-12-12,2024-01-06,BE,EC,Others,2024-03-13,rejected,Closed,rejected,Naveen Yarra,Failed Interview ,rejected,False,"Salinas, Payne and Fuller",140000,120000
3481504394917184448,15,L6,Engagement Manager,Male,23,2001-05-28,China,China,,Customer Service,,,,2024-08-27,2024-08-28,2024-04-15,,Btech,EC,HRMarket,2024-09-02,rejected,Closed,rejected,Naveen Yarra,Location/Relocation,rejected,False,Burke-Jones,160000,190000
3481504394917184449,1,L1,IT Manager,Male,23,1999-10-28,Mexico,Mexico,,IT,,,,,2024-10-25,2024-10-04,,Btech,CS,HRMarket,,active,Closed,Negotiation,Mak,Location/Relocation,Review,True,"Greene, Drake and Cobb",180000,120000
3481504394917184450,0,L1,Senior IT Manager,Female,22,2001-07-21,India,India,,IT,,,,2024-06-19,2024-06-20,2024-03-20,,HighSchool,IS,HRMarket,2024-06-23,rejected,Closed,rejected,Rajini,Lack of Experience,rejected,False,Elliott Ltd,150000,170000
3481504394917184451,4,L3,Chief Financial Officer,Female,24,2003-03-01,Canada,Canada,,Finance & Admin,,,,,2024-10-02,2024-02-16,,Btech,EE,Monster,,active,Closed,Negotiation,Naveen Yarra,Failed Interview ,Review,True,"Moore, Harris and Garner",110000,130000
3481504394917184452,2,L2,Marketing Analyst,Non-Binary,22,2001-07-28,USA,USA,,Marketing,,,,,2024-10-01,2023-12-28,,Btech,IS,LinkedIn,,active,Open,Pending,Rajini,Failed Interview ,Review,True,Mitchell Group,170000,160000
3481504394917184453,0,L1,MLOps Engineer,Female,34,2001-10-31,Canada,Canada,,Machine Learning,,,,,2024-10-26,2023-12-05,2023-12-30,Mtech,AI,LinkedIn,,active,Closed,Pending,Naveen Yarra,Not Qualified,Manager,True,Fox-Jefferson,160000,190000
3481504394917184454,10,L6,Platform Engineer,Male,30,1997-04-09,Canada,Canada,,Platform,,,,,2024-10-06,2023-12-20,2024-01-10,HighSchool,IS,Monster,,active,Closed,Pending,Rajini,Not Qualified,Review,True,"Murray, Baker and Wright",120000,170000
3481504394917184455,1,L1,Customer Success Manager,Female,21,1993-08-07,USA,USA,,Customer Service,,,,,2024-10-16,2024-03-03,,PhD,IS,HRMarket,,active,Open,Pending,Rajini,Location/Relocation,Manager,True,Knox PLC,180000,120000
3481504394917184456,4,L3,Marketing Manager,Male,31,1996-05-24,India,India,,Marketing,,,,,2024-10-20,2024-08-21,,Btech,AI,Others,,active,Closed,Pending,Deepan,Lack of Experience,Screening,True,Peters-Rodriguez,150000,130000
3481504394917184457,12,L6,Customer Service Associate,Male,34,2002-10-17,Mexico,Mexico,,Customer Service,,,,,2024-10-04,2023-12-14,2024-01-04,BE,AI,Others,,active,Closed,Pending,Rajini,Failed Interview ,Review,True,Vincent-Manning,150000,140000
3481504394917184458,4,L3,HR Generalist,Male,33,1995-05-27,USA,USA,,Human Resources,,,,,2024-10-18,2024-02-13,,BE,EE,LinkedIn,,active,Open,Negotiation,John,Not Qualified,Review,True,Camacho and Sons,170000,100000
3481504394917184459,0,L1,Data Scientist,Male,27,1997-06-20,China,China,,Machine Learning,,,,,2024-10-19,2023-12-07,2024-01-05,Btech,EE,HRMarket,,active,Closed,Negotiation,Mak,Lack of Experience,Review,True,Miller-Bennett,130000,110000
3481504394917184460,0,L1,Marketing Associate,Female,28,1992-01-17,India,India,,Marketing,,,,2024-03-28,2024-03-29,2023-12-27,,Mtech,EC,HRMarket,2024-04-03,rejected,Open,rejected,Rajini,Location/Relocation,rejected,False,"Rogers, Phelps and Gardner",160000,180000
3481504394917184461,15,L6,Sales Manager,Non-Binary,31,1993-05-02,India,India,,Sales,,,,,2024-10-14,2023-12-25,2024-01-09,BE,CS,HRMarket,,active,Closed,Pending,Rajini,Lack of Experience,Technical,True,"Ware, Davis and Fernandez",170000,120000
3481504394917184462,12,L6,HR Generalist,Non-Binary,26,1995-06-19,USA,USA,,Human Resources,,,,2024-05-17,2024-05-18,2024-02-13,,PhD,EC,HRMarket,2024-05-19,rejected,Open,rejected,Deepan,Lack of Experience,rejected,False,Jones Group,150000,120000
3481504394917184463,5,L4,IT Director,Female,32,2001-05-26,USA,USA,,IT,,,,2024-06-04,2024-06-05,2024-03-26,,Btech,EE,LinkedIn,2024-06-09,rejected,Open,rejected,Rajini,Lack of Experience,rejected,False,Small Group,200000,150000
3481504394917184464,2,L2,IT Support,Female,23,2002-08-05,USA,USA,,IT,,,,,2024-10-19,2023-12-20,2024-01-10,Mtech,EE,HRMarket,,active,Closed,Pending,Deepan,Failed Interview ,Manager,True,Berg PLC,210000,140000
3481504394917184465,3,L2,ML Intern,Male,33,2001-07-11,Canada,Canada,,Machine Learning,,,,2024-06-19,2024-06-20,2023-12-16,2024-01-05,PhD,IS,HRMarket,2024-06-22,rejected,Closed,rejected,Rajini,Failed Interview ,rejected,False,Nelson PLC,120000,130000
3481504394917184466,5,L4,Marketing Manager,Male,32,1997-08-07,India,India,,Marketing,,,,,2024-10-13,2024-08-21,,BE,CS,HRMarket,,active,Closed,Pending,Deepan,Not Qualified,Technical,True,"Ware, Davis and Fernandez",180000,170000
3481504394917184467,2,L2,HR Assistant,Female,32,2002-09-06,Canada,Canada,,Human Resources,,,,,2024-10-18,2024-03-10,,Mtech,EE,Monster,,active,Open,Pending,Rajini,Not Qualified,Review,True,"Simmons, Cross and Lowe",150000,110000
3481504394917184468,10,L6,MLOps Engineer,Male,29,2003-01-08,India,India,,Machine Learning,,,,,2024-10-15,2023-12-05,2023-12-30,BE,AI,Others,,active,Closed,Pending,Subhajit,Lack of Experience,HR,True,Guzman Inc,170000,150000
3481504394917184469,1,L1,Platform Director,Non-Binary,32,1993-05-10,Canada,Canada,,Platform,,,,,2024-10-23,2024-03-10,,PhD,EE,HRMarket,,active,Closed,Negotiation,Naveen Yarra,Not Qualified,Review,True,Berg PLC,170000,170000
3481504394917184470,7,L6,Team Lead,Non-Binary,24,2002-12-19,China,China,,Customer Service,,,,2024-08-26,2024-08-27,2024-02-12,,Btech,AI,LinkedIn,2024-09-01,rejected,Open,rejected,Rajini,Lack of Experience,rejected,False,"Silva, Turner and Carpenter",150000,150000
3481504394917184471,2,L2,Recruiter,Male,25,2003-03-19,USA,USA,,Human Resources,,,,2024-09-11,2024-09-12,2024-01-09,,PhD,AI,Referral,2024-09-16,rejected,Open,rejected,Rajini,Lack of Experience,rejected,False,Thornton LLC,130000,130000
3481504394917184472,3,L2,Brand Manager,Male,29,1998-12-07,USA,USA,,Marketing,,,,,2024-10-23,2024-05-01,,PhD,IS,HRMarket,,active,Closed,Pending,John,Failed Interview ,Screening,True,Fox-Jefferson,160000,170000
3481504394917184473,5,L4,Tax Consultant,Male,21,2001-10-15,India,India,,Finance & Admin,,,,2024-08-07,2024-08-08,2024-03-30,2024-04-23,Btech,AI,HRMarket,2024-08-13,rejected,Closed,rejected,Naveen Yarra,Lack of Experience,rejected,False,Black-Washington,160000,140000
3481504394917184474,5,L4,Marketing Associate,Female,21,2001-12-13,India,India,,Marketing,,,,,2024-10-07,2023-12-27,,BE,IS,Monster,,active,Open,Pending,Rajini,Failed Interview ,Review,True,Simpson-Stein,120000,110000
3481504394917184475,0,L1,Recruiter,Non-Binary,34,1991-07-31,Canada,Canada,,Human Resources,,,,,2024-10-19,2024-01-09,,Btech,CS,LinkedIn,,active,Open,Pending,Deepan,Location/Relocation,Technical,True,"Pierce, Wagner and Page",210000,120000
3481504394917184476,4,L3,HR Manager,Male,29,1996-02-04,USA,USA,,Human Resources,,,,,2024-10-30,2024-03-24,,BE,CS,Referral,,active,Closed,Negotiation,Deepan,Lack of Experience,Review,True,"Moore, Harris and Garner",170000,110000
3481504394917184477,0,L1,Chief Marketing Officer,Female,23,1998-11-29,USA,USA,,Marketing,,,,2024-03-26,2024-03-27,2023-12-15,2024-01-11,BE,EC,HRMarket,2024-03-29,rejected,Closed,rejected,Deepan,Lack of Experience,rejected,False,"Parker, Allen and Stone",110000,110000
3481504394917184478,12,L6,Principal Data Scientist,Male,34,1994-11-28,USA,USA,,Machine Learning,,,,2024-10-15,2024-10-16,2024-02-08,,BE,IS,HRMarket,2024-10-20,rejected,Open,rejected,Rajini,Lack of Experience,rejected,False,Taylor LLC,170000,160000
3481504394917184479,5,L4,Senior Backend Developer,Male,32,1996-10-10,China,China,,Platform,,,,2024-08-29,2024-08-30,2024-01-05,,BE,CS,Monster,2024-08-30,rejected,Open,rejected,Rajini,Location/Relocation,rejected,False,"Greene, Drake and Cobb",170000,150000
3481504394917184480,7,L6,ML Intern,Female,28,2001-05-22,Canada,Canada,,Machine Learning,,,,2024-06-19,2024-06-20,2023-12-16,2024-01-05,Mtech,EC,LinkedIn,2024-06-24,rejected,Closed,rejected,Mak,Lack of Experience,rejected,False,Conway-Hernandez,140000,140000
3481504394917184481,2,L2,HR Director,Female,33,1998-11-28,USA,USA,,Human Resources,,,,,2024-10-08,2024-05-20,,PhD,CS,LinkedIn,,active,Closed,Negotiation,Deepan,Failed Interview ,Review,True,"Munoz, Novak and Watson",170000,150000
3481504394917184482,1,L1,Marketing Analyst,Male,22,1993-06-25,India,India,,Marketing,,,,2024-08-31,2024-09-01,2023-12-28,,BE,CS,Monster,2024-09-02,rejected,Open,rejected,Rajini,Location/Relocation,rejected,False,Knox PLC,170000,110000
3481504394917184483,7,L6,Principal Data Scientist,Male,31,1994-09-02,USA,USA,,Machine Learning,,,,2024-02-08,2024-02-09,2024-02-08,,Btech,CS,HRMarket,2024-02-11,rejected,Open,rejected,Rajini,Failed Interview ,rejected,False,"Garza, Wilson and Parker",130000,100000
3481504394917184484,7,L6,Junior Backend Developer,Female,25,2002-03-19,Canada,Canada,,Platform,,,,2024-04-01,2024-04-02,2023-12-07,,Btech,EC,Referral,2024-04-06,rejected,Open,rejected,Rajini,Lack of Experience,rejected,False,Key-Huffman,120000,170000
3481504394917184485,4,L3,Accounts Associate,Male,23,2000-11-06,China,China,,Finance & Admin,,,,,2024-10-12,2023-12-12,2024-01-06,Mtech,EC,Referral,,active,Closed,Pending,Subhajit,Lack of Experience,Technical,True,"Simmons, Hickman and Martinez",160000,170000
3481504394917184486,15,L6,IT Support,Female,34,1998-04-04,India,India,,IT,,,,2024-03-01,2024-03-02,2023-12-20,2024-01-10,Btech,CS,LinkedIn,2024-03-06,rejected,Closed,rejected,Subhajit,Lack of Experience,rejected,False,Ellis-Meadows,180000,160000
3481504394917184487,10,L6,HR Business Partner,Non-Binary,23,1995-03-09,USA,USA,,Human Resources,,,,,2024-10-22,2024-02-09,,Btech,EE,Monster,,active,Open,Pending,John,Lack of Experience,Manager,True,Sanchez-Phillips,150000,120000
3481504394917184488,15,L6,Chief Sales Officer,Male,29,2002-08-12,China,China,,Sales,,,,,2024-10-03,2024-04-11,,PhD,EE,Referral,,active,Closed,Pending,Rajini,Lack of Experience,Review,True,Brown-Martin,190000,160000
